@relation communication_pattern.2016-09-24_to_30pattern

@attribute timeave_1 real
@attribute timesd_1 real
@attribute dataave_1 real
@attribute datasd_1 real
@attribute class {streaming,sencing,kensaku}

@data
598.5704225352113,5.100949769783878,113.0,0.0,sencing
322.085020242915,228.04549953151573,90.7287449393,8.065728444963899,sencing
290.04745762711866,39.44003539351124,813.53220339,66.96023216622845,sencing
7815.272727272727,15310.798233991054,90.0,0.0,sencing
10618.875,17078.15403108237,112.5,38.97114317029974,sencing
3270.705882352941,11080.48127944283,95.2941176471,21.176470588235293,sencing
58.959694232105626,1.5284338333561809,866.555246699,101.7965969778963,sencing
1875.340909090909,2956.0014911361545,96.1363636364,22.685188308564715,sencing
224.94473684210527,93.56860471380685,799.576315789,379.1084027267203,sencing
1593.2380952380952,5122.518836375806,98.5714285714,26.418917155581322,sencing
1235.5072463768115,2403.469108849511,101.739130435,30.310304448579807,sencing
1600.867924528302,1689.2613998122652,2474.9245283,1698.6340222289891,sencing
1259.7761194029852,1843.347796573183,718.835820896,885.9063593421333,sencing
383.68518518518516,684.2732106531403,92.0833333333,13.533651474093123,sencing
418.65829145728645,694.3810401817683,96.3316582915,23.016501678391055,sencing
1998.7037037037037,3857.936800500101,96.6666666667,23.57022603955159,sencing
275.2443729903537,60.98857168926733,912.482315113,200.98167161186774,sencing
257.29940119760477,2270.5645042244414,419.817365269,741.1604306827385,sencing
4206.466666666666,7878.213789657878,96.0,22.44994432064365,sencing
2075.390243902439,3300.661610529303,96.5853658537,23.437488845922395,sencing
1571.0740740740741,1784.4967736742394,2398.59259259,1703.5273266190127,sencing
4009.6,1283.9902024548317,622.0,0.0,sencing
366.17596566523605,658.9607691026378,90.7725321888,8.302474993212094,sencing
2321.6285714285714,2107.8990364234955,2889.48571429,1402.9049121922205,sencing
289.2432432432432,41.44870187085087,493.581081081,40.386814397890106,sencing
3433.08,6737.730620438903,100.8,29.246538256689455,sencing
4451.285714285715,8155.114568947089,96.4285714286,23.17854391369707,sencing
3609.5454545454545,1740.0817307678585,225.818181818,64.3821236931469,sencing
566.1842105263158,1088.3835758461933,96.5131578947,23.318726053636404,sencing
232.01657458563537,2063.759061473433,448.428176796,696.0172940169736,sencing
1430.6363636363637,4066.0265006677255,96.1363636364,22.685188308564715,sencing
186.18987341772151,1431.170770409556,459.598101266,823.4788929970125,sencing
59.421864050455504,5.470827125171648,72.2564821303,33.82288390278503,sencing
3185.3703703703704,3725.898192960628,96.6666666667,23.570226039551592,sencing
170.53075170842826,1560.475801611242,1194.84965831,10126.70108954025,kensaku,sencing
598.5211267605633,5.686304661398407,113.0,0.0,sencing
404.17535545023696,741.6745895192965,91.7061611374,12.273692050184255,sencing
288.26599326599325,43.28606538294582,810.996632997,74.95329626947672,sencing
1842.7333333333333,3941.000067100848,103.866666667,36.445149044679304,sencing
1513.0,3221.5127861889587,90.0,0.0,sencing
3037.6,5906.592015705844,99.0,27.0,sencing
58.959694232105626,1.5284338333561809,866.269631689,101.91763622964726,sencing
1409.9285714285713,2792.149759703487,94.8214285714,20.26530034219042,sencing
215.94949494949495,90.47209221324476,770.46969697,397.31402051766173,sencing
1705.4444444444443,5291.851201215172,97.5,24.8746859276655,sencing
930.6321839080459,1985.5294097859937,95.1724137931,20.94667937722406,sencing
1499.9285714285713,1647.003858278321,2642.46428571,1609.5565268142038,sencing
1307.95,1820.351078089059,731.366666667,914.212319735167,sencing
322.4664031620553,222.07794241575593,90.7114624506,7.970284921805225,sencing
548.6442953020135,731.1329360099044,96.644295302,23.533803711275638,sencing
10781.42857142857,14221.826322915902,102.857142857,31.493439550069432,sencing
267.8137254901961,70.18738649768649,904.300653595,228.06925003171867,sencing
157.08221797323137,1156.3967620378703,472.984703633,737.1446901532169,sencing
3010.423076923077,7995.170889466664,96.9230769231,23.982241950953686,sencing
1398.581818181818,2407.074268529095,91.6363636364,12.024767828208335,sencing
1549.8867924528302,1042.3265641963337,2661.18867925,1696.4921973651683,sencing
4132.166666666667,801.9312972789847,612.111111111,39.88440086172495,sencing
356.6288209606987,552.025414933652,91.1790393013,10.23344533594966,sencing
2014.3076923076924,1673.7051658665935,3058.05128205,1415.1176257845311,sencing
288.63732394366195,41.66227582167772,489.654929577,5.804983015646277,sencing
20456.0,0.0,90.0,0.0,sencing
7690.7,12409.491529067582,99.0,27.0,sencing
3721.714285714286,1479.7408763781887,221.142857143,66.46036105707473,sencing
584.4191176470588,756.892520491313,95.9558823529,22.373128461675407,sencing
398.18,2960.100029998992,445.94,674.8738077596431,sencing
15417.5,4378.5,90.0,0.0,sencing
321.3898305084746,2843.5470360690783,425.601694915,548.9623360830905,sencing
59.396198830409354,5.3495682337878145,72.9780701754,35.23479455244402,sencing
3377.1304347826085,3457.791256610369,105.652173913,34.11312216684005,sencing
130.06879194630872,1165.8147107917891,468.593959732,741.5477937620165,sencing
602.9777777777778,46.04610679109892,113.0,0.0,sencing
331.9146341463415,313.7034175396973,90.7317073171,8.081971475990674,sencing
288.63732394366195,41.66227582167772,823.711267606,4.857230686561187,sencing
26967.5,26908.5,90.0,0.0,sencing
6368.75,15294.749938704457,97.5,24.8746859276655,sencing
58.95794053662074,1.561307105452779,875.334300218,95.115695694836,sencing
2154.184210526316,2987.7818198303216,101.842105263,30.42291926525951,sencing
213.2109375,95.08356952108547,754.877604167,394.06422398313117,sencing
29097.5,6958.5,90.0,0.0,sencing
1745.6,2666.177158404895,100.0,28.284271247461902,sencing
2138.3947368421054,1788.002671896533,2589.73684211,1737.2915200060022,sencing
1382.8666666666666,1866.32529735723,772.75,933.0922002496145,sencing
461.1189189189189,1037.68816172944,91.9459459459,13.090012586342004,sencing
382.67619047619047,557.8415288752428,97.2857142857,24.548577414205184,sencing
1419.780487804878,3596.458552874772,94.3902439024,19.386792145597703,sencing
271.9269841269841,65.98280970539827,914.755555556,236.01661347077896,sencing
240.67361111111111,2406.7029063807186,403.604166667,594.1934977432976,sencing
3358.1111111111113,6124.225637116988,90.0,0.0,sencing
1228.878787878788,2469.838244704416,95.4545454545,21.47456692912313,sencing
1660.84,1612.4394855001533,2517.3,1722.1282908076278,sencing
4148.0526315789475,965.1099459420324,608.684210526,37.87104522563372,sencing
356.057268722467,514.6698109870445,91.1894273128,10.277826658267966,sencing
1731.4897959183672,1496.1415697836394,3044.32653061,1455.7243570064493,sencing
291.421768707483,35.92413115988701,493.0,40.70626487409524,sencing
1505.4888888888888,4732.5107483459415,98.0,25.612496949731394,sencing
2192.641025641026,7041.512233732474,96.9230769231,23.982241950953664,sencing
3910.6,1314.0550368991396,216.0,61.569472955353454,sencing
593.8732394366198,1076.3621953046538,98.8732394366,26.83015414037332,sencing
430.36,3886.941943276233,442.65,724.5859145056587,sencing
1541.421052631579,4010.033472964238,99.4736842105,27.620298449267207,sencing
139.05405405405406,1043.0644028196452,435.216216216,686.5868780339333,sencing
59.42156862745098,5.468922620246404,72.2647058824,36.88759461767861,sencing
2186.2,3242.5433121900733,95.1428571429,20.890384469063893,sencing
198.1135135135135,1428.7563418623809,441.12972973,701.7635078913931,sencing
602.7730496453901,44.64332545544698,113.0,0.0,sencing
402.029702970297,722.2628420312914,92.6732673267,15.278995425281186,sencing
291.421768707483,35.92413115988701,829.272108844,67.26595178619306,sencing
2292.5384615384614,4246.373015525398,96.9230769231,23.982241950953686,sencing
2088.560975609756,4835.057736930626,98.7804878049,26.704811108626338,sencing
1421.090909090909,3442.9821628282834,96.1363636364,22.68518830856471,sencing
58.959694232105626,1.5284338333561809,875.428769979,94.6807974427437,sencing
1467.078431372549,2496.4829208790275,93.5294117647,17.469696946961754,sencing
207.66990291262135,96.12561445504276,732.155339806,410.53642997371605,sencing
2654.4666666666667,5146.380966163397,96.0,22.44994432064365,sencing
1217.4117647058824,2442.0978580099713,99.2647058824,27.349383070286258,sencing
1711.9473684210527,1808.4981694236974,2556.68421053,1724.9886819653589,sencing
1453.344827586207,1895.0977097157281,799.913793103,943.5160997563344,sencing
358.4621848739496,538.5414286930545,90.3781512605,5.821564658196043,sencing
500.4823529411765,861.8538515626009,96.8823529412,23.9174618782797,sencing
5936.333333333333,4375.405606594915,120.0,42.42640687119285,sencing
279.562091503268,65.20874776568031,931.581699346,188.04215263699217,sencing
254.63235294117646,1989.976717306988,440.341911765,720.255880803231,sencing
973.6666666666666,2731.9420849563326,97.5,24.8746859276655,sencing
1751.0816326530612,2654.3104399642953,99.1836734694,27.243178115861628,sencing
1614.2307692307693,1938.0442224789451,2826.71153846,1822.717195420685,sencing
4185.9473684210525,832.7565812082822,616.578947368,39.77610468805518,sencing
365.9184549356223,500.9760064270942,91.5450643777,11.690533352256965,sencing
2623.75,2284.1496092638067,2920.03125,1694.1821309332233,sencing
291.01360544217687,48.53051307420611,488.632653061,43.81556608942522,sencing
5164.2,8976.534930584294,90.0,0.0,sencing
1876.1764705882354,3944.891622089839,95.2941176471,21.176470588235293,sencing
3585.0,1666.0502011425924,203.727272727,68.94608026183268,sencing
458.1445086705202,776.3362055016729,97.8034682081,25.326231907917393,sencing
192.1644908616188,1618.6021340972409,433.885117493,664.920284087529,sencing
2821.8888888888887,6779.880668311441,95.0,20.615528128088304,sencing
431.1842105263158,3929.468675448323,425.782894737,679.9296975826086,sencing
59.97736916548798,18.646060817941386,71.2574257426,35.40575370407195,sencing
2787.689655172414,3137.654044614557,99.3103448276,27.408913033431247,sencing
135.2906793048973,959.4943989432601,683.473933649,6094.808861495733,kensaku
611.4604316546763,84.02819552375945,113.0,0.0,sencing
363.5617021276596,564.2271077957612,90.7659574468,8.267374395927936,sencing
289.0405405405405,41.46895262892772,817.155405405,92.6596659124011,sencing
808.6666666666666,1786.6959885653605,101.25,29.764702249476645,sencing
1424.5384615384614,2727.8730123665277,90.0,0.0,sencing
2903.6666666666665,6922.150982333613,101.25,29.764702249476645,sencing
59.16875871687587,3.8561259555799734,869.29776848,112.90138330447299,sencing
1324.5,2363.6340135477826,97.03125,24.15313692747797,sencing
217.4529262086514,96.59552588607991,762.875318066,395.45049805721817,sencing
3118.2,4962.707905972302,90.0,0.0,sencing
1471.7843137254902,2484.650165249729,97.0588235294,24.196428001415455,sencing
1257.8852459016393,1279.2502171111948,2753.85245902,2039.3425478354497,sencing
1380.6774193548388,1996.1902486599201,712.532258065,889.482845720132,sencing
344.4193548387097,416.535695267335,91.0887096774,9.83862704883334,sencing
406.2307692307692,614.8674846409093,94.7596153846,20.14228005976276,sencing
5505.0,10842.840929782722,96.4285714286,23.17854391369707,sencing
277.90909090909093,58.58198424767081,927.496753247,195.63917055230408,sencing
186.5151515151515,1639.669438480219,442.564102564,719.4106554064296,sencing
4102.764705882353,6931.11252872244,95.2941176471,21.176470588235293,sencing
1481.3846153846155,2359.9708289742634,98.6538461538,26.532189894385212,sencing
1498.7142857142858,1424.3059176099684,2209.78571429,1739.7060683005138,sencing
4514.777777777777,981.2468007339526,608.777777778,38.90666260503113,sencing
375.5814977973568,676.3446819637628,91.5859030837,11.841291692300688,sencing
1845.3111111111111,1494.9941928125374,3131.44444444,1911.872875313112,sencing
291.1904761904762,35.11329250665043,490.224489796,37.75093744267716,sencing
12490.0,11303.210296194617,90.0,0.0,sencing
2109.75,4890.57945825441,92.8125,15.659337270459437,sencing
4024.2,1648.085483219848,224.1,64.51813698488199,sencing
610.0285714285715,1085.9109009941649,97.0714285714,24.216181973790874,sencing
253.57243816254416,2384.593245062836,919.346289753,4866.500217580991,kensaku
4475.727272727273,6916.292610284385,98.1818181818,25.8731808559231,sencing
267.062893081761,2170.623524844998,426.314465409,633.2771372456529,sencing
59.57865168539326,5.936176878669964,68.191011236,32.75783683728675,sencing
3047.8695652173915,2769.0724126438135,97.8260869565,25.359420124204668,sencing
